listing_id,id,date,reviewer_id,reviewer_name,comments
38271,104283845,9/26/16,35451613,Jennifer,Dee & Daryl were great hosts! The place was tidy & comfortable. They were nice enough to supply tea & toast in the morning which is great and convenient when you are only have the one night stay. Thank you for having us! Would 100% stay again!
38271,106020678,10/3/16,35674066,Aileen,"We loved staying at Dee and Daryls, their place was very comfortable and cosy in a nice neighbourhood"
38271,106189612,10/4/16,48800183,Celeste,"Loved our stay here. Very comfortable and homely, plush towels and very comfy beds. Dee and Daryl let us check in early and freshen up before a family event. It made all the difference. Thanks again. "
38271,112343732,11/5/16,63040341,Lyndal,We felt very welcome and comfortable during our stay. It was a lovely place to return to after a family function in the local area. We also enjoyed the little extras which were unexpected such as breakfast.
38271,113279111,11/11/16,96473707,Keith,"Awesome place to stay ,with lovely hosts, thanks heaps for making our stay so good "
38271,113430914,11/12/16,64714810,Hailee,The Old Tafford was very convenient for our stay overnight after a wedding would recommend!
38271,114485868,11/18/16,74536897,Afton,"I truly enjoyed my stay here. It was lovely and quiet. I had great conversations with Dee during my downtime. She was incredibly helpful and even let me borrow a backpack for my journey to the city. The family is very welcoming and accommodating. The apartment is spacious, cozy and had everything I could possibly need. I recommend this location and will certainly be staying here again when I return to the area."
38271,120798138,12/11/16,51107188,Caris,"Wow! Dee goes above and beyond. The most amazing host and apartment, and such a welcoming experience. Easily the best place that we have stayed!"
38271,121403049,12/16/16,3531492,Meg,Lovely place. We the pool 
38271,121921388,12/19/16,71086234,Abhilash,A good place for families to stay . Loved the pin board where we can pin down the place we come from . Individual bedrooms with comfortable beds is one of the biggest boon.  Lack of an induction stove is a slight setback. Extremely friendly host with an amazing house makes this place a lovely place to stay with family . 
38271,122059782,12/20/16,107627649,Gordon,Clean comfortable well provisioned and friendly
38271,122191098,12/21/16,4599904,Wei,Great place to stay. Love Charlie. (•ө•)♡
38271,122747191,12/25/16,18116404,Antoinette,"The hosts went far beyond the required expectations at this property with the fridge stocked with breakfast items, fabulous fresh fruit, gourmet coffees and teas and everything needed for our time in residence. The hosts are close by so they can easily help with any questions or advice, which is fabulous if you're not too familiar with the area - your own personal concierge :) The apartment was well appointed with modern furnishings, large spacious bathroom, equipped kitchen and extremely clean throughout. I would like to underline that comment - the entire apartment was so impressively clean you can see that they take a lot of care with this property and as a result have a really lovely place for a holiday.
 "
38271,125260561,1/4/17,19863944,Clare,Very clean and comfy rooms. Lots of breaky options. Great for us attending a funeral and wanting a quiet place to grieve for our family of 5. 
38271,126556745,1/12/17,98139499,Shay,Wonderful place and the hosts were amazing. 
38271,127759756,1/20/17,81911048,Siobhan,"Our second time staying in Old Trafford, love it here, all very relaxing, you have your own entrance to the flat . a swimming pool ,  house is clean, and its accessible for the Mall for shops and plenty of eating/drinking places close .   Public transport good too to get you to the train station to go into Melbourne (city centre) about and hour on the train ...  "
38271,131933587,2/14/17,75707552,Karen,14-15 Feb
38271,138692422,3/20/17,102292086,Niere,Great hosts. Communication was A+ and all our needs were met beyond expectation. Highly recommend Deanne and Daryl's accommodation. 
38271,139900345,3/26/17,108550812,Yan,Very comfortable place to live If we have a car that would be a first choice.  Their daugter pick up us at station at late night. Next day we also join with her to Their community Christan Church. That is a fun experience for us.esp in that freely enhanced way to deliver  our love to God. To realize ourselves life persue.
38271,140998031,4/1/17,33543517,Glenys,"Comfortable, spotlessly clean accommodation with thoughtful touches. Dee was a very kind and helpful host."
38271,142993990,4/9/17,118920182,Chantel,"We loved our stay.  The facilities are great and we had an awesome sense of being ""at home"".  We had our privacy and Daryl and Dee was there whenever we had a question.  We did not need anything as everything was there!  Loved the stay and will certainly recommend and even use again when in the area.  THANKS from all of us. "
38271,143675385,4/13/17,36147243,Imelda,"A great place to stay, the owners were very helpful. "
38271,145972743,4/21/17,43033548,Mark,"Great place , great value ."
38271,147445841,4/26/17,30388219,Wayne,"Deanna and Daryl were the perfect hosts.  Di was very welcoming when we arrived and I'm sure she rushed back from the shops as we arrived a little earlier than anticipated.  The accommodation was spotlessly clean.  The fridge was very well stocked  (milk, bread, butter and condiments etc) and was a lovely surprise.  We highly recommend this accommodation and will certainly be staying here again when I return to the area.  Thank you.  Wayne and Wendy"
38271,152091546,5/14/17,6780874,Loo,Very beautiful and clean house. Clear instruction and good communication with Daryl!
